Content,Dates,Bold,Italic,Short,AllCaps,Quoted,Year
 I’LL BE GONE IN THE DARK,08/03,0,0,0,1,0,2020
 BELOW DECK,08/03,0,0,0,1,0,2020
 EARTHQUAKE,08/03,0,0,0,1,0,2020
 HANNIBAL BURESS: MIAMI NIGHTS,08/04,0,0,0,1,0,2020
 TAKE AIM AT THE POLICE VAN,08/05,0,0,0,1,0,2020
 THE WEIGHT OF GOLD,08/06,0,0,0,1,0,2020
 THE MATRIX,08/07,0,0,0,1,0,2020
 It Was All a Lie,08/09,0,0,0,0,0,2020
 Stuart Stevens,08/09,0,0,0,0,0,2020
 I MAY DESTROY YOU,08/09,0,0,0,1,0,2020
 ALL ABOUT EVE,08/09,0,0,0,1,0,2020
 I MAY DESTROY YOU,08/10,0,0,0,1,0,2020
 BELOW DECK,08/10,0,0,0,1,0,2020
 PEYTON PLACE,08/12,0,0,0,1,0,2020
 MRS. AMERICA,08/15,0,0,0,1,0,2020
 THE OUTRAGE,08/15,0,0,0,1,0,2020
 EXECUTIVE SUITE,08/15,0,0,0,1,0,2020
 TREAD,08/16,0,0,0,1,0,2020
 CHARADE,08/17,0,0,0,1,0,2020
 BELOW DECK,08/17,0,0,0,1,0,2020
 I MAY DESTROY YOU (2),08/18,0,0,0,1,0,2020
 RED PENGUINS,08/19,0,0,0,1,0,2020
 Stanley Kubrick,08/20,0,0,0,0,0,2020
 David Mikics,08/20,0,0,0,0,0,2020
 DIRTY DANCING,08/21,0,0,0,1,0,2020
 THE VOW (2),08/21,0,0,0,1,0,2020
 RICK AND MORTY,08/22,0,0,0,1,0,2020
 THE VOW (2),08/22,0,0,0,1,0,2020
 REDS,08/22,0,0,0,1,0,2020
 THE VOW (3),08/23,0,0,0,1,0,2020
 BELOW DECK,08/24,0,0,0,1,0,2020
 COUP 53,08/25,0,0,0,1,0,2020
 THE VOW,08/26,0,0,0,1,0,2020
 No Room at the Morgue,08/27,0,0,0,0,0,2020
 Jean-Patrick Manchette,08/27,0,0,0,0,0,2020
 JOHN WAS TRYING TO CONTACT ALIENS,08/27,0,0,1,1,0,2020
 WUTHERING HEIGHTS (’39),08/27,0,0,0,1,0,2020
 GLITTER,08/28,0,0,0,1,0,2020
 SKYJACKED,08/30,0,0,0,1,0,2020
 LOVE FRAUD,08/31,0,0,0,1,0,2020
 BELOW DECK,08/31,0,0,0,1,0,2020
 I HATE SUZIE (2),09/01,0,0,0,1,0,2020
 THE HAUNTING (’63),09/01,0,0,0,1,0,2020
 I HATE SUZIE,09/02,0,0,0,1,0,2020
 ZERO ZERO ZERO,09/03,0,0,0,1,0,2020
 I HATE SUZIE,09/04,0,0,0,1,0,2020
 Evil Geniuses,09/05,0,0,0,0,0,2020
 Kurt Andersen,09/05,0,0,0,0,0,2020
 1941,09/05,0,0,0,0,0,2020
 I HATE SUZIE (2),09/05,0,0,0,1,0,2020
 I HATE SUZIE,09/06,0,0,0,1,0,2020
 LOVE FRAUD,09/06,0,0,0,1,0,2020
 THE WAY OF ALL FLESH,09/07,0,0,0,1,0,2020
 BELOW DECK,09/07,0,0,0,1,0,2020
 CABARET,09/09,0,0,0,1,0,2020
 ALL THAT JAZZ,09/10,0,0,0,1,0,2020
 PARANOIC,09/12,0,0,0,1,0,2020
 DATELINE,09/12,0,0,0,1,0,2020
 LOVE FRAUD,09/13,0,0,0,1,0,2020
 CAST A DARK SHADOW,09/14,0,0,0,1,0,2020
 BELOW DECK,09/14,0,0,0,1,0,2020
 THE SUGARLAND EXPRESS,09/14,0,0,0,1,0,2020
 CUTIES,09/17,0,0,0,1,0,2020
 PEN15 (3),09/18,0,0,0,1,0,2020
 BILLY LIAR,09/21,0,0,0,1,0,2020
 The Disaster Tourist,09/23,0,0,0,0,0,2020
 Yun Ko-Eun,09/23,0,0,0,0,0,2020
 OUR MAN IN HAVANA,09/23,0,0,0,1,0,2020
 THE HUSTLER,09/23,0,0,0,1,0,2020
 IN COLD BLOOD,09/27,0,0,0,1,0,2020
 Begin principal photography on NO SUDDEN MOVE,09/28,0,0,0,0,0,2020
 BIGGER THAN LIFE,10/08,0,0,0,1,0,2020
 PEN15 (4),10/09,0,0,0,1,0,2020
 THE PHENOMENON,10/10,0,0,0,1,0,2020
 CLOSE ENCOUNTERS OF THE THIRD KIND (Theatrical),10/10,0,0,0,0,0,2020
 TOTALLY UNDER CONTROL,10/11,0,0,0,1,0,2020
 ALL THAT HEAVEN ALLOWS,10/14,0,0,0,1,0,2020
 THE OSCAR,10/17,0,0,0,1,0,2020
 THE BEST OF EVERYTHING,10/23,0,0,0,1,0,2020
 THE KILLING OF SISTER GEORGE,10/24,0,0,0,1,0,2020
 NOTORIOUS,10/31,0,0,0,1,0,2020
 UNSOLVED MYSTERIES (2),11/01,0,0,0,1,0,2020
 BELOW DECK,11/13,0,0,0,1,0,2020
 NO SUDDEN MOVE,11/14,0,0,0,1,0,2020
 The Index of Self-Destructive Acts,11/16,0,0,0,0,0,2020
 Christopher Beha,11/16,0,0,0,0,0,2020
 MURDER ON MIDDLE BEACH,11/16,0,0,0,1,0,2020
 Monogamy,11/17,0,0,0,0,0,2020
 Sue Miller,11/17,0,0,0,0,0,2020
 ON THE ROCKS,11/18,0,0,0,1,0,2020
 THE BILLION DOLLAR ART HUNT,11/19,0,0,0,1,0,2020
 THE SECRET HISTORY OF WRITING—FROM PICTURES INTO WORDS,11/19,0,0,0,1,0,2020
 THE NI’IHAU INCIDENT,11/19,0,0,0,1,0,2020
 The Death of Vivek Oji,11/21,0,0,0,0,0,2020
 Akwaeke Emezi,11/21,0,0,0,0,0,2020
 HAROLD PINTER: ART,11/21,0,0,0,1,0,2020
 TRUTH &amp; POLITICS,11/21,0,0,0,0,0,2020
 RUN,11/21,0,0,0,1,0,2020
 OLD BOYFRIENDS,11/21,0,0,0,1,0,2020
 Borges and Me,11/22,0,0,0,0,0,2020
 Jay Parini,11/22,0,0,0,0,0,2020
 MURDER ON MIDDLE BEACH,11/22,0,0,0,1,0,2020
 ANTONIO GAUDI (’84),11/24,0,0,0,1,0,2020
 THE MIDNIGHT SKY,11/24,0,0,0,1,0,2020
 WILD IN THE STREETS,11/25,0,0,0,1,0,2020
 ASSASSINS (’20),11/25,0,0,0,1,0,2020
 THE MYSTERY OF DB COOPER,11/26,0,0,0,1,0,2020
 SEINFELD,11/26,0,0,0,1,0,2020
 TROUBLE IN PARADISE,11/26,0,0,0,1,0,2020
 WEREWOLF (’16),11/27,0,0,0,1,0,2020
 THE NEST,11/27,0,0,0,1,0,2020
 THE FLIGHT ATTENDANT,11/27,0,0,0,1,0,2020
 DATELINE,11/28,0,0,0,1,0,2020
 THE FLIGHT ATTENDANT,11/28,0,0,0,1,0,2020
  A Fine Romance,11/28,0,0,0,0,0,2020
 Candice Bergen,11/28,0,0,0,0,0,2020
 INDISCREET,11/29,0,0,0,1,0,2020
 WHEN THE CITY SLEEPS,12/01,0,0,0,1,0,2020
 THE DISSIDENT,12/02,0,0,0,1,0,2020
 CARMEL: WHO KILLED MARIA MARTA,12/03,0,0,0,1,0,2020
 MANK,12/04,0,0,0,1,0,2020
 CARMEL: WHO KILLED MARIA MARTA (3),12/05,0,0,0,1,0,2020
 HOW TO WITH JOHN WILSON (SMALL TALK),12/05,0,0,0,1,0,2020
 MURDER ON MIDDLE BEACH,12/06,0,0,0,1,0,2020
 THE DAMNED DON’T CRY,12/06,0,0,0,1,0,2020
 ROOM 2805 (4),12/08,0,0,0,1,0,2020
 Vision or Mirage: Saudi Arabia at the Crossroads,12/09,0,0,0,0,0,2020
 David Rundell,12/09,0,0,0,0,0,2020
 HOW TO WITH JOHN WILSON (PUT UP SCAFFOLDING),12/09,0,0,0,1,0,2020
 MOTHER (’09),12/09,0,0,0,1,0,2020
 HOW TO WITH JOHN WILSON (IMPROVE YOUR MEMORY,12/11,0,0,0,1,0,2020
 PROTECT YOUR FURNITURE),12/11,0,0,0,1,0,2020
 COLLECTIVE,12/11,0,0,0,1,0,2020
 HOW TO WITH JOHN WILSON (SPLIT A CHECK,12/12,0,0,0,1,0,2020
 COOK A PERFECT RISOTTO),12/12,0,0,0,1,0,2020
 THE FLIGHT ATTENDANT,12/12,0,0,0,1,0,2020
 Far From Respectable,12/13,0,0,0,0,0,2020
 Daniel Oppenheimer,12/13,0,0,0,0,0,2020
 THE PUMPKIN EATER,12/14,0,0,0,1,0,2020
 THE GAME,12/14,0,0,0,1,0,2020
 CHERRY,12/15,0,0,0,1,0,2020
 THE FORTY YEAR-OLD VERSION,12/15,0,0,0,1,0,2020
 ANOTHER ROUND,12/16,0,0,0,1,0,2020
 Feline Philosophy: Cats and the Meaning of Life,12/17,0,0,0,0,0,2020
 John Gray,12/17,0,0,0,0,0,2020
 DIEGO MARADONA,12/17,0,0,0,1,0,2020
 AUTUMN LEAVES,12/18,0,0,0,1,0,2020
 NOMADLAND,12/18,0,0,0,1,0,2020
 The Secret Lives of Church Ladies,12/19,0,0,0,0,0,2020
 Deesha Philyan,12/19,0,0,0,0,0,2020
 TIME,12/19,0,0,0,1,0,2020
 THE WOMAN IN THE WINDOW,12/19,0,0,0,1,0,2020
 JACQUELINE SUSANN’S ONCE IS NOT ENOUGH,12/19,0,0,0,1,0,2020
 FRENCH EXIT,12/20,0,0,0,1,0,2020
 THE SHOOTING PARTY,12/20,0,0,0,1,0,2020
 Mantel Pieces,12/21,0,0,0,0,0,2020
 Hilary Mantel,12/21,0,0,0,0,0,2020
 SMALL AXE: LOVERS ROCK,12/21,0,0,0,1,0,2020
 PIECES OF A WOMAN,12/22,0,0,0,1,0,2020
 THE BRONZE,12/22,0,0,0,1,0,2020
 TO THE ENDS OF THE WORLD,12/23,0,0,0,1,0,2020
 A Certain Hunger,12/24,0,0,0,0,0,2020
 Chelsea G. Summer,12/24,0,0,0,0,0,2020
 THE HOSPITAL,12/24,0,0,0,1,0,2020
 #GEORGEWASHINGTON,12/24,0,0,1,1,0,2020
 L’AVVENTURA,12/25,0,0,0,1,0,2020
 WONDER WOMAN (’75),12/25,0,0,0,1,0,2020
 MYSTERY SUBMARINE,12/25,0,0,0,1,0,2020
 WRITTEN ON THE WIND,12/25,0,0,0,1,0,2020
 FOLLOW ME,12/26,0,0,0,1,0,2020
 DIE HARD,12/26,0,0,0,1,0,2020
 THE LEOPARD,12/26,0,0,0,1,0,2020
 DEATH TO 2020,12/27,0,0,0,1,0,2020
 The Searcher,12/27,0,0,0,0,0,2020
 Tana French,12/27,0,0,0,0,0,2020
 THE NAKED TRUTH,12/28,0,0,0,1,0,2020
 DATELINE,12/28,0,0,0,1,0,2020
 MA RAINEY’S BLACK BOTTOM,12/29,0,0,0,1,0,2020
 The Nine Lives of Pakistan,12/29,0,0,0,0,0,2020
 Declan Walsh,12/29,0,0,0,0,0,2020
 BRITAIN’S MOST EXPENSIVE HOMES,12/29,0,0,0,1,0,2020
 SMALL AXE: EDUCATION,12/29,0,0,0,1,0,2020
 COLLATERAL,12/29,0,0,0,1,0,2020
 PSYCHO (’60),12/30,0,0,0,1,0,2020
 Your House Will Pay,12/31,0,0,0,0,0,2020
 Steph Cha,12/31,0,0,0,0,0,2020
 PROMISING YOUNG WOMAN,12/31,0,0,0,1,0,2020
 SUNSET BOULEVARD,12/31,0,0,0,1,0,2020
 SMALL AXE: ALEX WHEATLE,01/01,0,0,0,1,0,2021
 MINARI,01/01,1,0,0,0,0,2021
 LOVER COME BACK,01/01,1,0,0,0,0,2021
 DATELINE,01/01,0,0,0,1,0,2021
 MASQUES,01/02,1,0,0,0,0,2021
 BETWEEN THE LINES,01/02,1,0,0,0,0,2021
 TWENTIETH CENTURY,01/02,1,0,0,0,0,2021
 THE BURGLAR ,01/03,1,0,0,0,0,2021
(’57),01/03,0,0,0,0,0,2021
 Want,01/04,0,1,0,0,0,2021
 STAGED,01/04,0,0,0,1,0,2021
 THE INVESTIGATION (3),01/04,0,0,0,1,0,2021
 THE INVESTIGATION (3),01/05,0,0,0,1,0,2021
 THE MALTESE FALCON,01/06,1,0,0,0,0,2021
 THE WITNESS,01/07,1,0,0,0,0,2021
 DATELINE,01/08,0,0,0,1,0,2021
 The Door,01/09,0,1,0,0,0,2021
 PANIC ROOM,01/09,1,0,0,0,0,2021
 TIGER,01/10,0,0,0,1,0,2021
 HOTEL,01/11,1,0,0,0,0,2021
 NO SUDDEN MOVE,01/12,1,0,0,0,0,2021
 36 HOURS,01/12,1,0,0,0,0,2021
  NIGHT STALKER (3),01/12,0,0,0,1,0,2021
 Disloyal,01/14,0,1,0,0,0,2021
 NIGHT STALKER,01/14,0,0,0,1,0,2021
 SEARCH PARTY (3),01/14,0,0,0,1,0,2021
 SERVANT,01/15,0,0,0,1,0,2021
 ZERO FOCUS,01/15,1,0,0,0,0,2021
 People Like Me,01/15,0,1,0,0,0,2021
 BOWHANI JUNCTION,01/16,1,0,0,0,0,2021
 CALL MY AGENT (2),01/23,0,0,0,1,0,2021
 TIGER,01/23,0,0,0,1,0,2021
 IN &amp; OF ITSELF,01/23,1,0,0,0,0,2021
 OPERATION HALYARD: NO MAN LEFT BEHIND,01/23,0,0,1,1,0,2021
 Such a Fun Age,01/24,0,1,0,0,0,2021
 ON HER MAJESTY’S SECRET SERVICE,01/24,1,0,0,0,0,2021
 SEARCH PARTY (3),01/24,0,0,0,1,0,2021
 CALL MY AGENT (2),01/25,0,0,0,1,0,2021
 CALL MY AGENT (2),01/26,0,0,0,1,0,2021
 THE NUTTY PORFESSOR,01/26,1,0,0,0,0,2021
 (’63),01/26,0,0,0,0,0,2021
 NO SUDDEN MOVE,01/26,1,0,0,0,0,2021
 SERVANT,01/27,0,0,0,1,0,2021
 THE DAY OF THE JACKAL,01/27,1,0,0,0,0,2021
 Land of the Blind,01/28,0,1,0,0,0,2021
 SEARCH PARTY (4),01/28,0,0,0,1,0,2021
 MALCOLM &amp; MARIE,01/29,1,0,0,0,0,2021
 IN &amp; OF ITSELF,01/29,1,0,0,0,0,2021
 DOG,01/30,1,0,0,0,0,2021
 SERVANT,01/30,0,0,0,1,0,2021
 THAT COLD DAY IN THE PARK,01/30,1,0,0,0,0,2021
 THE LADY AND THE DALE (2),01/31,0,0,0,1,0,2021
 Citizen Vince,02/01,0,1,0,0,0,2021
 THE HILL,02/01,1,0,0,0,0,2021
 Mike Nichols: A Life,02/02,0,1,0,0,0,2021
 WHERE DANGER LIVES,02/02,1,0,0,0,0,2021
 BELOW DECK (4),02/02,0,0,0,1,0,2021
 BELOW DECK (4),02/03,0,0,0,1,0,2021
 BELOW DECK (4),02/04,0,0,0,1,0,2021
 BELOW DECK,02/05,0,0,0,1,0,2021
 THE LADY AND THE DALE,02/05,0,0,0,1,0,2021
 MOROCCO,02/05,1,0,0,0,0,2021
 Fake Accounts,02/06,0,1,0,0,0,2021
 FRAMING BRITNEY SPEARS,02/06,0,0,0,1,0,2021
 DEAR COMRADES!,02/06,1,0,0,0,0,2021
 SUPER BOWL LV,02/07,0,0,0,1,0,2021
 BELOW DECK,02/08,0,0,0,1,0,2021
 Trio,02/08,0,1,0,0,0,2021
 William Boyd,02/08,0,0,0,0,0,2021
 My Year Abroad,02/10,0,1,0,0,0,2021
 THE VANISHING AT THE CECIL HOTEL (2),02/10,0,0,0,1,0,2021
 Super Host,02/11,0,1,0,0,0,2021
 STAR WARS ,02/12,1,0,0,0,0,2021
(4K77 project version),02/12,0,0,0,0,0,2021
 SERVANT,02/12,0,0,0,1,0,2021
 PREPARATIONS TO BE TOGETHER FOR AN UNKNOWN PERIOD OF TIME,02/12,1,0,0,0,0,2021
 Jack’s Life: A Biography,02/13,0,1,0,0,0,2021
 DATELINE,02/13,0,0,0,1,0,2021
 SHANGHAI EXPRESS,02/13,1,0,0,0,0,2021
 THE LADY AND THE DALE,02/14,0,0,0,1,0,2021
 NORTH BY NORTHWEST,02/14,0,0,0,1,0,2021
 BELOW DECK,02/15,0,0,0,1,0,2021
 WRITTEN ON THE WIND,02/17,1,0,0,0,0,2021
 IN &amp; OF ITSELF,02/19,1,0,0,0,0,2021
 Luster,02/20,0,1,0,0,0,2021
 SERVANT,02/20,0,0,0,1,0,2021
 DATELINE,02/20,0,0,0,1,0,2021
 Born Standing Up,02/21,0,1,0,0,0,2021
 ALLEN V. FARROW,02/21,0,0,0,1,0,2021
 MADE YOU LOOK,02/22,1,0,0,0,0,2021
 LAPSIS,02/23,1,0,0,0,0,2021
 SERVANT,02/25,0,0,0,1,0,2021
 Amoralman,02/25,0,1,0,0,0,2021
 WORLD’S MOST WANTED (2),02/27,0,0,0,1,0,2021
 MONTANA STORY,02/28,1,0,0,0,0,2021
 NO SUDDEN MOVE,03/02,1,0,0,0,0,2021
 MURDER AMONG THE MORMONS,03/03,0,0,0,1,0,2021
 MURDER AMONG THE MORMONS (2),03/04,0,0,0,1,0,2021
 SERVANT,03/05,0,0,0,1,0,2021
 NEVENKA,03/05,0,0,0,1,0,2021
 Klara and the Sun,03/06,0,1,0,0,0,2021
 THE TRUFFLE HUNTERS,03/06,1,0,0,0,0,2021
 SOUND OF METAL,03/06,1,0,0,0,0,2021
 NEVENKA (2),03/07,0,0,0,1,0,2021
 HOUSE OF CARDIN,03/07,1,0,0,0,0,2021
 The Sympathizer,03/08,0,1,0,0,0,2021
 THE PASSWORD IS COURAGE,03/08,1,0,0,0,0,2021
 THE CONVERSATION,03/09,1,0,0,0,0,2021
 The Smash-Up,03/09,0,1,0,0,0,2021
 48HRS,03/10,0,0,0,1,0,2021
 UNSEAMLY (2),03/11,0,0,0,1,0,2021
 UNSEAMLY,03/12,0,0,0,1,0,2021
  SERVANT,03/12,0,0,0,1,0,2021
 UNSEAMLY,03/13,0,0,0,1,0,2021
 INDIANA JONES AND THE LAST CRUSADE,03/13,1,0,0,0,0,2021
 The Committed,03/14,0,1,0,0,0,2021
 A MAN CALLED ADAM,03/14,1,0,0,0,0,2021
 THE 63RD GRAMMY AWARDS,03/14,0,0,0,1,0,2021
 AN AMERICAN IN PARIS,03/15,1,0,0,0,0,2021
 THE FATHER,03/16,1,0,0,0,0,2021
 FORMULA 1: DRIVE TO SURVIVE,03/19,0,0,0,1,0,2021
 SERVANT,03/19,0,0,0,1,0,2021
 NATE BARGATZE: THE GREATEST AVERAGE AMERICAN,03/19,0,0,0,1,0,2021
 Shooting Midnight Cowboy,03/20,0,1,0,0,0,2021
 IMPOSSIBLE ENGINEERING: AIRLANDER,03/20,0,0,0,1,0,2021
 PANIC ROOM,03/20,1,0,0,0,0,2021
 FORMULA 1: DRIVE TO SURVIVE (4),03/21,0,0,0,1,0,2021
 IMPOSSIBLE ENGINEERING: THE BLACK PEARL,03/21,0,0,0,1,0,2021
 FORMULA 1: DRIVE TO SURVIVE (2),03/22,0,0,0,1,0,2021
 CALLS,03/22,0,0,0,1,0,2021
 FORMULA 1: DRIVE TO SURVIVE (3),03/24,0,0,0,1,0,2021
 It’s the Pictures That Got Small,03/25,0,1,0,0,0,2021
 CASINO,03/26,1,0,0,0,0,2021
 IMPOSSIBLE ENGINEERING: SECRETS OF THE SUPER TANKER,03/27,0,0,0,1,0,2021
 DATELINE,03/27,0,0,0,1,0,2021
 REPULSION,03/28,1,0,0,0,0,2021
 THE LOST WEEKEND,03/28,1,0,0,0,0,2021
 The Decagon House Murders,03/28,0,1,0,0,0,2021
 Begin principal photography on KIMI,03/30,1,0,0,0,0,2021
 ROSEMARY’S BABY,04/04,1,0,0,0,0,2021
 Mona,04/04,0,1,0,0,0,2021
 THIS IS A ROBBERY: THE WORLD’S GREATEST ART HEIST,04/09,0,0,0,1,0,2021
 THIS IS A ROBBERY: THE WORLD’S GREATEST ART HEIST (2),04/10,0,0,0,1,0,2021
 A KIND OF LOVING,04/11,1,0,0,0,0,2021
 THE LETTER,04/16,1,0,0,0,0,2021
 (’40),04/16,0,0,0,0,0,2021
 STORYVILLE: DECADENCE AND DOWNFALL,04/18,0,0,0,1,0,2021
 THE SHAH OF IRAN’S ULTIMATE PARTY,04/18,0,0,0,1,0,2021
 THE 93RD OSCARS,04/25,0,0,0,1,0,2021
 Life’s Edge: The Search for What It Means To Be Alive,04/29,0,1,0,0,0,2021
 “Hairball”,04/30,0,1,0,0,1,2021
 ,04/30,0,0,0,0,0,2021
Margaret Atwood,04/30,0,0,0,0,0,2021
 The Jaws Log,04/30,0,1,0,0,0,2021
 CROUPIER,05/01,1,0,0,0,0,2021
 The Bomber Mafia,05/02,0,1,0,0,0,2021
 JAWS,05/02,1,0,0,0,0,2021
 THE CRIME OF THE CENTURY PART ONE,05/03,0,0,0,1,0,2021
 Second Place,05/04,0,1,0,0,0,2021
 THE CRIME OF THE CENTURY PART TWO,05/04,0,0,0,1,0,2021
 A Lonely Man,05/06,0,1,0,0,0,2021
 KIMI,05/14,1,0,0,0,0,2021
 The Plot,05/17,0,1,0,0,0,2021
 EAST SIDE,05/17,1,0,0,0,0,2021
 WEST SIDE,05/17,0,0,0,1,0,2021
 SHRILL (2),05/17,0,0,0,1,0,2021
 NICHOLS AND MAY: TAKE TWO,05/18,0,0,0,1,0,2021
 Blow Your House Down,05/20,0,1,0,0,0,2021
 Creativity,05/21,0,1,0,0,0,2021
 Inc.,05/21,0,0,0,0,0,2021
 A BLACK LADY SKETCH SHOW,05/21,0,0,0,1,0,2021
 Home Land,05/23,0,1,0,0,0,2021
 BEAST,05/24,1,0,0,0,0,2021
 ON DANGEROUS GROUND,05/24,0,0,0,1,0,2021
 DANCE,05/24,1,0,0,0,0,2021
 GIRL,05/24,0,0,0,1,0,2021
 DANCE,05/24,0,0,0,1,0,2021
 Venus Drive,05/25,0,1,0,0,0,2021
 THE EXILES,05/26,1,0,0,0,0,2021
 WRATH OF MAN,05/26,1,0,0,0,0,2021
 The Subject Steve,05/27,0,1,0,0,0,2021
 NAIL BOMBER: MANHUNT,05/27,0,0,0,1,0,2021
 STATE FUNERAL,05/27,1,0,0,0,0,2021
 LIFE AT THE TOP,05/28,1,0,0,0,0,2021
 CAUGHT,05/28,1,0,0,0,0,2021
 SEBASTIAN,05/29,1,0,0,0,0,2021
 JOURNEY INTO FEAR,06/01,1,0,0,0,0,2021
 MOVIE MOVIE,06/01,1,0,0,0,0,2021
 The Other Black Girl,06/02,0,1,0,0,0,2021
 HACKS (2),06/04,0,0,0,1,0,2021
 KIMI,06/05,1,0,0,0,0,2021
 HACKS (2),06/06,0,0,0,1,0,2021
 Hot Stew,06/06,0,1,0,0,0,2021
 HACKS (2),06/07,0,0,0,1,0,2021
 Atmospheric Disturbances,06/08,0,1,0,0,0,2021
 THE NIGHT OF THE FOLLOWING DAY,06/08,1,0,0,0,0,2021
 MAD MAX: FURY ROAD,06/09,1,0,0,0,0,2021
 HACKS (2),06/10,0,0,0,1,0,2021
 JUGGERNAUT,06/10,1,0,0,0,0,2021
 MADE FOR LOVE (2),06/11,0,0,0,1,0,2021
 Impersonation,06/12,0,1,0,0,0,2021
 MADE FOR LOVE (2),06/12,0,0,0,1,0,2021
 WENT THE DAY WELL?,06/12,1,0,0,0,0,2021
 The White Rose,06/13,0,1,0,0,0,2021
 MADE FOR LOVE (2),06/15,0,0,0,1,0,2021
 KIMI,06/17,1,0,0,0,0,2021
 From Reverence to Rape,06/20,0,1,0,0,0,2021
 DAVE (2),06/20,0,0,0,1,0,2021
 DANGEROUS,06/20,1,0,0,0,0,2021
 (’35),06/20,0,0,0,0,0,2021
 BELOW DECK,06/21,0,0,0,1,0,2021
 “A Very Expensive Posion”,06/22,0,0,0,0,1,2021
 Lucy Prebble,06/22,0,0,0,0,0,2021
 MADE FOR LOVE (2),06/22,1,0,0,0,0,2021
 I AM WAITING,06/22,0,0,0,1,0,2021
 THE BLUE GARDENIA,06/23,1,0,0,0,0,2021
 “Enron” Lucy Prebble,06/25,0,0,0,0,1,2021
 “The Effect”,06/26,0,0,0,0,1,2021
 “The Sugar Syndrome” Lucy Prebble,06/26,0,0,0,0,1,2021
 DEEP END,06/26,1,0,0,0,0,2021
 (’70),06/26,0,0,0,0,0,2021
 Double Blind,06/27,0,1,0,0,0,2021
 The Damage,06/28,0,1,0,0,0,2021
 BELOW DECK,06/28,0,0,0,1,0,2021
 GOLDEN (2),06/28,0,0,0,1,0,2021
 GOLDEN,06/29,0,0,0,1,0,2021
 THE WHITE TIGER,06/29,1,0,0,0,0,2021
 SOPHIE: A MURDER IN WEST CORK,06/30,0,0,0,1,0,2021
 DAVE,07/01,0,0,0,1,0,2021
 SOPHIE: A MURDER IN WEST CORK,07/01,0,0,0,1,0,2021
 Steven Spielberg and Duel,07/02,0,1,0,0,0,2021
 SOPHIE: A MURDER IN WEST CORK,07/02,0,0,0,1,0,2021
 THE KILLERS ,07/03,1,0,0,0,0,2021
(’46),07/03,0,0,0,0,0,2021
 CAN’T GET YOU OUT OF MY HEAD: PART ONE,07/04,0,0,0,1,0,2021
 BELOW DECK,07/05,0,0,0,1,0,2021
 CAN’T GET YOU OUT OF MY HEAD: PART ONE,07/06,0,0,0,1,0,2021
 CAN’T GET YOU OUT OF MY HEAD: PART TWO,07/07,0,0,0,1,0,2021
 GOLDEN,07/07,0,0,0,1,0,2021
 Wayward,07/07,0,1,0,0,0,2021
 CAN’T GET YOU OUT OF MY HEAD: PART THREE,07/08,0,0,0,1,0,2021
 CAN’T GET YOU OUT OF MY HEAD: PART FOUR,07/09,0,0,0,1,0,2021
 Crying in H Mart,07/09,0,1,0,0,0,2021
 ,07/09,0,0,0,0,0,2021
Michelle Zauner,07/09,0,0,0,0,0,2021
 ELIZA MAZUNAGA: ONCE UPON A CRIME (2),07/09,0,0,0,1,0,2021
 DAVE,07/09,0,0,0,1,0,2021
 CAN’T GET YOU OUT OF MY HEAD: PART FIVE,07/10,0,0,0,1,0,2021
 “Unread Messages” Sally Rooney,07/10,0,0,0,0,1,2021
 Everybody: A Book About Freedom,07/10,0,1,0,0,0,2021
 MACGREGOR VS. POIRIER 3,07/10,0,0,0,1,0,2021
 DUEL,07/10,1,0,0,0,0,2021
 CAN’T GET YOU OUT OF MY HEAD: PART SIX,07/11,0,0,0,1,0,2021
  ELIZE MUZUNAGA: ONCE UPON A CRIME (2),07/11,0,0,0,1,0,2021
 THE WHITE LOTUS,07/11,0,0,0,1,0,2021
 BELOW DECK,07/12,0,0,0,1,0,2021
 GOLDEN,07/14,0,0,0,1,0,2021
 DAVE,07/15,0,0,0,1,0,2021
 NAOMI OSAKA (3),07/16,0,0,0,1,0,2021
 MCCARTNEY 3.2.1.,07/17,0,0,0,1,0,2021
 Should We Stay or Should We Go,07/18,0,1,0,0,0,2021
 THE WHITE LOTUS,07/18,0,0,0,1,0,2021
 MCCARTNEY 3.2.1. (2),07/18,0,0,0,1,0,2021
 MCCARTNEY 3.2.1 (2),07/19,0,0,0,1,0,2021
 BELOW DECK,07/19,0,0,0,1,0,2021
 STORMY WEATHER,07/19,1,0,0,0,0,2021
 GOLDEN,07/21,0,0,0,1,0,2021
 SHIVA BABY,07/21,1,0,0,0,0,2021
 DAVE,07/22,0,0,0,1,0,2021
 ZOLA,07/23,1,0,0,0,0,2021
 The Vixen,07/23,0,1,0,0,0,2021
 Intimacies,07/24,0,1,0,0,0,2021
 THE GOOD DIE YOUNG,07/24,1,0,0,0,0,2021
 THE WHITE LOTUS,07/24,0,0,0,1,0,2021
 2020 OLYMPIC GAMES,07/24,0,0,0,1,0,2021
 Bath Haus,07/25,0,1,0,0,0,2021
 2020 OLYMPIC GAMES,07/25,0,0,0,1,0,2021
 BELOW DECK,07/26,0,0,0,1,0,2021
 2020 OLYMPIC GAMES,07/26,0,0,0,1,0,2021
 A Separation,07/27,0,1,0,0,0,2021
 2020 OLYMPIC GAMES,07/27,0,0,0,1,0,2021
 Always Crashing in the Same Car,07/28,0,1,0,0,0,2021
